SurfaceLongitude,SurfaceLatitude,BottomHoleLongitude,BottomHoleLatitude,Operator,CompletionDate,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT,HzDistanceToNearestOffsetAtDrill,HzDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetAtDrill,WellDepth,ReservoirThickness,OilInPlace,Porosity,ReservoirPressure,WaterSaturation,StructureDerivative,TotalOrganicCarbon,ClayVolume,CarbonateVolume,Maturity,TotalWellCost_USDMM,CumOil12Month,rowID
-102.2561652,32.39916306,-102.2565367,32.39921305,PXD,12/20/2014,WOLFCAMP B,4563.0000,1769.0000,41.0000,2000.0000,995.6650,35.0540,500.0000,6967.5920,379.8040,9669.9550,0.0340,4317.7530,0.5780,0.0120,2.3061,0.1480,0.3510,0.9360,3.6774,154696.1875,89
-102.2545965,32.25232724,-102.2545965,32.25232724,PXD,10/14/2015,WOLFCAMP B,5126.0000,1514.0000,45.0000,994.8150,994.8150,35.0540,35.0540,6932.5380,387.9080,9822.2800,0.0370,4256.2475,0.6010,0.0120,2.3092,0.1490,0.3440,0.9350,3.8145,110463.8125,90
-102.2369858,32.32525128,-102.2369324,32.32524862,PXD,1/14/2016,WOLFCAMP B,5129.0000,1628.0000,41.0000,258.0370,447.5880,500.0000,371.2010,6923.4270,391.8920,8404.5580,0.0310,4123.5270,0.5930,0.0120,2.2458,0.1470,0.3540,0.9350,3.8660,96656.8125,91
-102.2661234,32.37482514,-102.2661234,32.37482514,PXD,1/21/2016,WOLFCAMP B,5125.0000,1733.0000,44.0000,636.0630,636.0630,2.4090,2.4090,6903.8020,391.8920,10440.7030,0.0390,4259.3677,0.5980,0.0120,2.3381,0.1510,0.3340,0.9350,3.9709,89733.3750,92
-102.3121937,32.43608669,-102.3122738,32.43636782,PXD,9/1/2015,WOLFCAMP A,4614.0000,1595.0000,41.0000,2000.0000,2000.0000,500.0000,500.0000,6448.6050,,29317.2750,0.0520,3706.4512,0.2810,0.0130,2.2843,0.1620,0.3750,0.9330,3.4842,87081.3594,93
-102.2948838,32.2962285,-102.2948968,32.29621055,PXD,2/7/2016,WOLFCAMP B,7787.0000,1779.0000,45.0000,313.7350,313.7350,2.4090,2.4090,6901.3940,404.3020,8618.0360,0.0350,4352.8461,0.6040,0.0130,2.2944,0.1450,0.3540,0.9340,5.5156,121020.0000,94
-102.4312856,32.34715654,-102.431278,32.34707643,PXD,2/6/2016,WOLFCAMP B,7792.0000,1755.0000,44.0000,334.6100,334.6100,16.9640,338.6760,6918.3580,404.3020,9321.4340,0.0360,4455.1647,0.6130,0.0130,2.4203,0.1510,0.3360,0.9340,5.4890,138807.0000,95
-102.2172872,32.33257944,-102.2172632,32.33258495,PXD,2/1/2015,WOLFCAMP B,4529.0000,1727.0000,38.0000,,,,,,421.2480,12166.3160,0.0490,4127.6303,0.6490,0.0120,2.3290,0.1540,0.3290,0.9340,4.0727,126832.9922,96
-102.2578967,32.47440996,-102.2578477,32.47457394,PXD,8/27/2018,SPRABERRY LOWER SHALE,10241.0000,1908.0000,38.0000,2000.0000,2000.0000,500.0000,500.0000,5915.2590,,31646.3450,0.0550,3113.3054,0.3210,0.0140,2.6084,0.2230,0.1700,0.9340,6.7839,85800.0000,97
-102.3850111,32.4943187,-102.3850111,32.4943187,PXD,8/27/2018,SPRABERRY LOWER SHALE,10112.0000,,4.0000,,,,,5637.2212,,5194.9660,0.0550,1282.4038,0.7390,0.0140,2.0949,0.1670,0.0950,0.9340,3.0416,101571.0000,98
-102.4382841,32.4223206,-102.4382841,32.4223206,PXD,9/18/2018,WOLFCAMP A,4518.0000,1892.0000,45.0000,2000.0000,2000.0000,500.0000,500.0000,6446.0620,,27765.3800,0.0510,3724.2239,0.3130,0.0110,2.2553,0.1620,0.3770,0.9330,3.6854,96275.9922,99
-102.2402895,32.27740227,-102.2403839,32.27736496,PXD,9/18/2018,WOLFCAMP B,4699.0000,1856.0000,46.0000,677.9540,677.9540,1.1550,1.1550,6913.3040,421.4750,13802.4460,0.0540,3118.1652,0.6210,0.0120,5.0000,0.1820,0.2960,0.9330,3.8548,137845.0156,100
-102.4583848,32.27432831,-102.4583709,32.27432224,PXD,9/18/2018,WOLFCAMP B,4696.0000,,48.0000,678.7240,678.7240,1.1550,1.1550,6912.1500,421.4750,17177.7380,0.0610,3067.6250,0.5870,0.0120,3.2435,0.1800,0.2940,0.9330,4.0285,100907.0000,101
-102.4165916,32.39416624,-102.4167594,32.39387957,PXD,4/9/2019,WOLFCAMP C,9580.0000,1824.0000,43.0000,2000.0000,2000.0000,500.0000,500.0000,6391.3730,,16900.7670,0.0620,4128.7758,0.7180,,2.2464,0.2220,0.2590,0.8990,6.4350,89902.9453,102
-102.2344835,32.30190089,-102.2343004,32.30220989,HIBERNIA,11/15/2016,WOLFCAMP B,7726.0000,1913.0000,47.0000,1348.7320,1018.1400,53.4360,68.8580,6162.1250,504.0290,20258.6900,0.0610,3964.2919,0.5660,0.0070,33.3206,0.1840,0.2890,0.8830,5.9141,125745.0000,103
-102.2499927,32.49125989,-102.2499584,32.49124865,CVX,1/9/1998,WOLFCAMP A,632.0000,,,,,,,6587.3180,,11500.9340,0.0360,3139.7845,0.4230,0.0010,1.7816,0.1580,0.3820,0.9090,,9717.0000,104
-102.2706449,32.43760181,-102.2706449,32.43760181,CVX,6/20/2000,WOLFCAMP A,1379.0000,,,,,,,6587.3180,,11500.9340,0.0360,3139.7845,0.4230,0.0010,1.7816,0.1580,0.3820,0.9090,,9717.0000,105
-102.2773596,32.39438769,-102.2773596,32.39438769,FIREBIRD,4/13/2012,WOLFCAMP A,3748.0000,203.0000,23.0000,2000.0000,1282.9560,88.9800,500.0000,6573.2820,,11763.8480,0.0250,3104.2441,0.3340,0.0060,1.5053,0.1190,0.5130,0.8780,2.6656,29081.9648,106
-102.3756845,32.27760875,-102.3753478,32.27773354,SABLE,9/7/2017,WOLFCAMP B,9102.0000,1959.0000,50.0000,1359.6980,959.5920,70.8040,40.1930,4083.6010,561.5070,21106.4270,0.0540,2555.3109,0.4940,0.0170,2.5962,0.2180,0.3140,0.9300,6.3830,79199.0000,107
-102.4410894,32.28060741,-102.4411083,32.28059585,PXD,10/31/2017,WOLFCAMP B,9980.0000,2131.0000,44.0000,853.4660,900.9730,49.2620,0.0250,7052.5370,329.8190,9326.2290,0.0520,4167.6156,0.6450,0.0060,3.4134,0.1700,0.2650,0.9750,7.3106,207898.0000,108
-102.3370878,32.41493754,-102.3370739,32.41493214,PXD,11/6/2017,WOLFCAMP B,8231.0000,2158.0000,43.0000,853.7020,853.7020,0.0250,0.0250,7052.5620,329.8190,9549.7310,0.0490,4153.7656,0.6220,0.0080,3.2013,0.1690,0.2660,0.9750,6.2438,174040.0000,109
-102.2818837,32.29379079,-102.2882845,32.31343703,ELEMENT,8/20/2017,WOLFCAMP A,7032.0000,1964.0000,51.0000,2000.0000,673.5570,94.7770,500.0000,6165.0610,,13412.4320,0.0720,3206.5647,0.6530,0.0090,3.2483,0.2320,0.0840,0.7080,5.6515,99303.0078,110
-102.4134939,32.42801494,-102.4136258,32.42784296,SUMMIT,5/6/2016,WOLFCAMP B,9302.0000,1694.0000,45.0000,2000.0000,955.7160,41.8390,500.0000,6766.1280,193.5240,7004.6930,0.0390,3685.6095,0.5950,0.0170,2.0238,0.1280,0.4020,0.9270,5.1879,136260.6094,111
-102.2850874,32.3993272,-102.2774889,32.37791853,SUMMIT,6/9/2016,SPRABERRY LOWER SHALE,9482.0000,1820.0000,39.0000,2000.0000,595.2160,68.8220,500.0000,6000.4560,,25131.1150,0.0550,2957.4880,0.3080,0.0110,2.4977,0.2100,0.2030,0.9280,5.2004,144915.2656,112
-102.393292,32.40947495,-102.3933253,32.4095247,SUMMIT,6/15/2018,WOLFCAMP B,10052.0000,1932.0000,51.0000,642.6900,457.0070,13.1940,16.2350,6700.4660,177.3780,6532.5370,0.0370,3836.6226,0.4920,0.0120,2.1513,0.1300,0.3870,0.9360,5.9008,279760.0625,113
-102.2108866,32.28140008,-102.2109231,32.28140026,SUMMIT,6/13/2018,WOLFCAMP B,10052.0000,1896.0000,49.0000,2000.0000,627.8940,36.1190,500.0000,6701.6930,165.4410,6521.5830,0.0380,3989.1453,0.4900,0.0080,2.0914,0.1300,0.3830,0.9380,5.7165,230401.0313,114
-102.2472517,32.24085811,-102.2472517,32.24085811,SUMMIT,10/2/2018,WOLFCAMP B,10052.0000,,,92.8370,92.8370,5.0530,5.0530,6717.1640,175.2650,6184.5960,0.0340,3669.6405,0.5420,0.0160,2.2844,0.1290,0.3970,0.9340,5.7664,89060.2813,115
-102.2851804,32.09630246,-102.2851402,32.09629797,SUMMIT,7/19/2018,SPRABERRY LOWER SHALE,10052.0000,,,884.5290,884.5290,10.6800,10.6800,5991.4270,,23974.4720,0.0540,3054.3550,0.3260,0.0110,2.7087,0.2140,0.1760,0.9360,5.6424,56308.9023,116
-102.4993336,32.5015217,-102.4993336,32.5015217,SUMMIT,9/12/2018,SPRABERRY LOWER SHALE,10052.0000,,,845.1690,845.1690,7.5530,7.5530,6002.1080,,23077.0110,0.0530,3130.6346,0.3560,0.0110,2.6775,0.2130,0.1780,0.9350,5.6425,52212.1875,117
-102.2261831,32.28265139,-102.2343691,32.3120597,SUMMIT,11/20/2018,SPRABERRY LOWER SHALE,10052.0000,,,844.8450,844.8450,7.5530,7.5530,5994.5540,,25302.2530,0.0550,3027.2685,0.3070,0.0120,2.6541,0.2140,0.1820,0.9340,5.6348,59503.4883,118
-102.3098287,32.43151274,-102.3020852,32.40317258,SUMMIT,8/13/2016,SPRABERRY LOWER SHALE,7322.0000,1808.0000,34.0000,,,,,5708.6855,,25057.5370,0.0550,3035.8426,0.3130,0.0110,2.7202,0.2150,0.1690,0.9380,4.2272,70067.0000,119
-102.3106526,32.43123808,-102.3010171,32.4026385,SUMMIT,1/16/2016,WOLFCAMP B,7142.0000,1734.0000,45.0000,2000.0000,433.0940,20.6240,500.0000,6716.7010,165.4410,6073.6070,0.0340,3723.8582,0.5490,0.0080,1.9555,0.1260,0.4010,0.9370,4.3278,104101.0078,120
-102.2490257,32.10851351,-102.2490321,32.10851227,SUMMIT,12/8/2018,WOLFCAMP B,9302.0000,,,92.4640,92.4640,1.4920,1.4920,6712.1110,164.9580,7040.3820,0.0360,3943.0399,0.4670,0.0110,2.1630,0.1270,0.3970,0.9360,5.4749,174115.9844,121
-102.2315809,32.1939744,-102.2224675,32.16319125,ENDVR,6/12/2018,SPRABERRY MIDDLE,7184.0000,1607.0000,39.0000,2000.0000,2000.0000,500.0000,500.0000,5547.5440,,25148.2290,0.0630,1878.1578,0.2250,,2.7413,0.2150,0.1630,0.9440,4.3373,168524.5781,122
-102.2485474,32.19101688,-102.239199,32.1594281,ENDVR,6/12/2018,WOLFCAMP A,7078.0000,1596.0000,40.0000,747.6800,747.6800,271.1040,271.1040,6678.9290,,26082.7060,0.0640,3522.8197,0.3780,0.0060,2.6357,0.2060,0.2090,0.9430,4.4595,212107.4219,123
-102.2796184,32.40414166,-102.2888078,32.43533141,LPI,1/23/2018,WOLFCAMP A,10362.0000,1821.0000,33.0000,512.2250,512.2250,26.9900,26.9900,4656.3970,,18952.1470,0.0500,2816.1038,0.3240,0.0200,2.3832,0.1920,0.2950,0.8160,4.9212,110470.0078,124
-102.2683636,32.22702581,-102.2791926,32.26358513,LPI,1/13/2018,WOLFCAMP A,10523.0000,1776.0000,33.0000,511.7710,511.7710,9.1950,9.1950,4629.4070,,19482.0000,0.0500,2915.4242,0.3070,0.0190,2.5077,0.1960,0.2690,0.8140,4.9299,104725.9922,125
-102.2281561,32.18823564,-102.2281561,32.18823564,LPI,2/28/2017,WOLFCAMP D,10743.0000,1861.0000,65.0000,2000.0000,2000.0000,500.0000,500.0000,6404.2980,,11804.3910,0.0610,4083.3130,0.7180,,1.7363,0.3000,0.1700,0.8120,5.8682,79243.0938,126
-102.4197747,32.14475364,-102.4197747,32.14475364,LPI,1/18/2018,WOLFCAMP A,10523.0000,1769.0000,31.0000,586.8470,586.8470,9.1950,9.1950,4620.2120,,20498.7520,0.0530,2983.2527,0.3130,0.0190,2.4601,0.1940,0.2810,0.8120,4.8862,113442.5703,127
-102.361486,32.1285574,-102.361486,32.1285574,LPI,1/14/2018,WOLFCAMP A,10040.0000,1834.0000,33.0000,586.9930,361.6190,21.3710,12.7270,4607.4840,,19625.6050,0.0510,2804.3475,0.3190,0.0190,2.3802,0.1950,0.2840,0.8110,4.7931,85966.0000,128
-102.356391,32.19354763,-102.356391,32.19354763,LPI,1/24/2018,WOLFCAMP A,7688.0000,1803.0000,59.0000,802.7510,802.7510,29.9050,29.9050,4659.2390,,19970.1130,0.0520,2999.3858,0.3170,0.0210,2.5406,0.2020,0.2420,0.8190,4.1584,150922.0000,129
-102.310413,32.33335119,-102.310413,32.33335119,LPI,1/24/2018,WOLFCAMP A,7503.0000,1799.0000,57.0000,709.0250,709.0250,27.0630,27.0630,4629.3340,,21427.9810,0.0550,2882.0645,0.3100,0.0210,2.5833,0.2080,0.2380,0.8170,4.0561,113174.0000,130
-102.4324057,32.30498337,-102.4324057,32.30498337,LPI,9/10/2017,WOLFCAMP A,12638.0000,2179.0000,56.0000,1209.4020,1209.4020,34.0090,34.0090,4584.2430,,17189.0160,0.0450,3054.6411,0.3290,0.0160,2.2736,0.1830,0.3170,0.8000,6.7366,150153.0000,131
-102.4093091,32.44318014,-102.4093091,32.44318014,LPI,5/2/2017,WOLFCAMP B,13200.0000,1770.0000,58.0000,546.9700,606.9740,385.8650,372.9840,4909.5340,439.7100,5510.7450,0.0490,3048.8958,0.8270,0.0110,1.9936,0.1960,0.3580,0.7940,6.4578,113109.0000,132
-102.3024681,32.46104234,-102.3024681,32.46104234,LPI,3/22/2017,WOLFCAMP A,13450.0000,1828.0000,57.0000,1344.3000,1079.9670,235.1890,48.6970,4510.7890,,19825.5260,0.0460,2986.4970,0.2660,0.0150,2.2035,0.1980,0.2790,0.7910,6.5938,154311.0000,133
-102.4085868,32.50774694,-102.4085868,32.50774694,LPI,8/22/2018,WOLFCAMP B,10258.0000,1797.0000,57.0000,349.7690,349.7690,214.1700,214.1700,4810.9770,448.6590,11622.5620,0.0520,2966.4840,0.6470,0.0180,2.4539,0.1990,0.2230,0.7980,5.2253,171153.2500,134
-102.3911459,32.50434449,-102.3911459,32.50434449,LPI,9/5/2018,WOLFCAMP A,8343.0000,1834.0000,57.0000,317.2650,317.2650,207.0630,207.0630,4596.8070,,20115.0650,0.0510,2993.2542,0.3290,0.0210,2.4387,0.2000,0.2670,0.7970,4.4424,146266.9375,135
-102.4389801,32.45516897,-102.4389801,32.45516897,LPI,9/23/2018,WOLFCAMP B,9447.0000,1854.0000,55.0000,317.5210,317.5210,207.0630,207.0630,4803.8710,448.6590,12253.5620,0.0520,3034.9369,0.6290,0.0190,2.4284,0.2000,0.2270,0.7970,4.9281,35111.0000,136
-101.6481874,32.62052602,-101.6482281,32.62052744,LPI,9/25/2018,WOLFCAMP B,10226.0000,1811.0000,55.0000,1319.9150,457.3870,102.8070,207.1510,4759.3370,448.6590,12128.8960,0.0530,3049.1177,0.6430,0.0190,2.4678,0.1880,0.2330,0.7940,5.2031,51081.5391,137
-101.6344929,32.66120696,-101.63435,32.66120605,LPI,9/7/2018,WOLFCAMP A,6578.0000,1860.0000,57.0000,330.2460,330.2460,191.7930,191.7930,4567.5440,,19734.2570,0.0500,2934.6416,0.3390,0.0210,2.4637,0.1980,0.2710,0.7950,3.7036,62290.4609,138
-101.6769871,32.71497665,-101.6766065,32.71466858,LPI,9/9/2018,WOLFCAMP B,10148.0000,1795.0000,55.0000,769.8110,655.8280,185.6520,193.3310,4745.5160,457.2120,12130.0060,0.0540,2822.1094,0.6390,0.0190,2.5053,0.1870,0.2320,0.7930,5.1444,64088.0000,139
-101.6766065,32.71466858,-101.6766065,32.71466858,LPI,7/16/2017,WOLFCAMP A,10030.0000,2415.0000,71.0000,1349.2150,750.9370,165.5190,84.4940,4552.1850,,20403.2170,0.0500,2867.8562,0.3150,0.0200,2.3211,0.1940,0.2960,0.7900,6.0037,120340.0000,140
-101.6717917,32.71251609,-101.6715836,32.71267301,LPI,9/10/2018,WOLFCAMP B,9322.0000,1838.0000,57.0000,671.8980,671.8980,179.9540,179.9540,4689.8920,457.2120,10579.7620,0.0470,2692.3929,0.6220,0.0180,2.3019,0.1690,0.2950,0.7880,4.8622,76534.0000,141
-101.2590921,32.56872741,-101.2591752,32.56841749,LPI,9/28/2018,WOLFCAMP B,10030.0000,1819.0000,57.0000,659.5780,659.5780,17.4630,204.7380,4672.4290,465.0610,9769.4240,0.0460,2612.0642,0.6390,0.0180,2.2791,0.1720,0.2940,0.7840,5.1336,113496.0000,142
-101.630201,32.64340758,-101.630201,32.64340758,DISCOVERY,2/2/2016,WOLFCAMP B,8502.0000,1129.0000,33.0000,361.6000,361.6000,204.1860,204.1860,4643.3410,433.5510,9965.9510,0.0530,1882.0145,0.6750,0.0110,2.0818,0.2150,0.1790,0.7830,3.9511,62668.4102,143
-101.630201,32.64340758,-101.630201,32.64340758,LPI,12/25/2015,WOLFCAMP A,8395.0000,1396.0000,40.0000,807.0890,807.0890,57.1660,220.0090,4648.1840,,17171.0990,0.0480,2905.3083,0.3560,0.0170,2.2425,0.1880,0.3090,0.8080,3.8310,87499.0391,144
-101.630201,32.64340758,-101.630201,32.64340758,LPI,6/6/2015,WOLFCAMP C,7727.0000,,,621.1680,621.1680,24.7520,24.7520,5767.4260,,5656.1910,0.0510,3497.2207,0.8460,,1.7277,0.2760,0.1150,0.8060,3.3421,7312.8013,145
-101.630686,32.64342618,-101.630201,32.64340758,LPI,12/25/2015,WOLFCAMP A,8395.0000,1396.0000,39.0000,880.4140,976.8790,31.9710,43.6170,4604.5670,,18911.7340,0.0480,2921.9842,0.3050,0.0170,2.2519,0.1980,0.2730,0.8050,3.8162,90317.0000,146
-101.6142909,32.63585376,-101.6144386,32.63566782,LPI,8/1/2014,WOLFCAMP A,7101.0000,812.0000,33.0000,2000.0000,946.8440,36.7270,500.0000,4536.5500,,19348.7240,0.0470,2805.4146,0.2950,0.0150,2.1411,0.2010,0.2660,0.7980,2.8299,68233.0000,147
-101.606394,32.79941691,-101.6059258,32.79947102,LPI,10/1/2013,WOLFCAMP A,7465.0000,1147.0000,39.0000,2000.0000,2000.0000,500.0000,500.0000,4524.9580,,20525.7050,0.0510,2926.5758,0.3210,0.0180,2.5524,0.2040,0.2430,0.8000,3.2639,89713.0000,148
-101.6446858,32.59128559,-101.6448057,32.59135337,LPI,12/31/2012,WOLFCAMP A,7743.0000,,29.0000,2000.0000,2000.0000,500.0000,500.0000,4433.9540,,19782.9110,0.0490,2732.7577,0.3060,0.0160,2.5345,0.2060,0.2480,0.7920,3.0913,83353.0000,149
-101.2665915,32.58220511,-101.2662744,32.58221367,LPI,7/13/2012,WOLFCAMP A,6661.0000,,16.0000,2000.0000,730.3220,50.3660,500.0000,4577.4690,,9994.5530,0.0580,1816.9770,0.7320,0.0180,2.0081,0.2230,0.1520,0.8090,2.3245,23938.8848,150
-101.668588,32.58994668,-101.6690993,32.58991112,CPE,6/12/2018,WOLFCAMP A,7480.0000,2202.0000,63.0000,651.0210,672.9120,1.1840,1.4240,5055.6670,,13204.1550,0.0380,2766.0853,0.4150,0.0200,2.2331,0.1780,0.2800,0.8910,3.7566,126357.4800,151
-101.6690993,32.58991112,-101.6690993,32.58991112,CPE,6/12/2018,WOLFCAMP A,7480.0000,1807.0000,56.0000,694.7520,1089.7200,0.7670,0.9440,5056.6110,,14287.1630,0.0410,2664.3325,0.4160,0.0200,2.2607,0.1800,0.2750,0.8900,3.7548,130412.5900,152
-101.6530926,32.69750481,-101.6530034,32.69754046,CPE,8/12/2017,WOLFCAMP A,7728.0000,1924.0000,49.0000,746.1430,693.6700,14.6520,21.8060,5064.5900,,12513.6080,0.0370,2992.4410,0.4650,0.0200,2.2512,0.1770,0.2770,0.8930,3.9579,85232.2800,153
-101.5964846,32.6000175,-101.5963783,32.60022264,CPE,8/12/2017,WOLFCAMP A,7762.0000,2016.0000,50.0000,641.3890,646.4470,4.4610,7.4980,5057.0920,,12880.2670,0.0370,2996.8266,0.4300,0.0200,2.2471,0.1770,0.2770,0.8920,4.0676,109624.3500,154
-101.2855883,32.5401356,-101.2849426,32.54032824,OXY,8/16/2015,WOLFCAMP A,6774.0000,1741.0000,43.0000,2000.0000,2000.0000,500.0000,500.0000,4826.1320,,17171.7750,0.0490,2955.3869,0.4810,0.0170,2.2697,0.1830,0.2790,0.7760,4.6161,77023.0000,155
-101.3021894,32.55591747,-101.3020952,32.5558114,TRACKER,6/14/2018,WOLFCAMP B,10279.0000,2608.0000,60.0000,1103.7840,1103.7840,256.0260,256.0260,4324.6720,562.2000,11498.0790,0.0660,2595.1872,0.8020,0.0100,2.3449,0.1990,0.2910,0.7930,8.3093,155150.4844,156
-101.6745848,32.53945405,-101.6746396,32.53925932,TRACKER,7/17/2019,WOLFCAMP A,10347.0000,2733.0000,56.0000,895.6130,895.6130,128.8730,128.8730,4048.9660,,18526.8440,0.0820,2724.7644,0.6190,0.0090,3.7278,0.2410,0.1230,0.7990,8.4271,115165.7734,157
-101.5972856,32.61447558,-101.5968644,32.61466752,TRACKER,7/17/2019,WOLFCAMP B,10413.0000,2607.0000,61.0000,423.5270,423.5270,128.8730,128.8730,4177.8390,557.7420,5212.8790,0.0510,2087.2314,0.8980,0.0100,2.2007,0.1860,0.3160,0.7980,8.4012,91072.2266,158
-101.5985901,32.63250431,-101.5986347,32.63245799,TRACKER,10/23/2017,WOLFCAMP B,10107.0000,2499.0000,54.0000,444.4750,444.4750,265.6710,265.6710,4152.5620,594.0130,16825.0000,0.0670,2087.7685,0.7130,0.0150,2.7496,0.1900,0.2600,0.9250,7.8824,115391.5234,159
-101.6435889,32.66396825,-101.6435889,32.66396825,TRACKER,10/20/2017,WOLFCAMP B,10124.0000,2719.0000,65.0000,444.5620,444.5620,265.6710,265.6710,4418.2330,594.0130,18371.1190,0.0730,3013.9096,0.7050,0.0150,2.6887,0.2080,0.2690,0.9250,8.3439,88244.1953,160
-101.6435868,32.6640452,-101.6435889,32.66396825,TRACKER,10/24/2017,WOLFCAMP B,10114.0000,2493.0000,53.0000,440.6020,440.6020,265.6720,265.6720,4092.6580,594.0130,23787.3910,0.0710,3048.7113,0.5830,0.0290,3.1520,0.1940,0.2420,0.9230,7.8767,83319.8047,161
-101.6435889,32.66396825,-101.6435889,32.66396825,TRACKER,10/21/2017,WOLFCAMP B,10096.0000,2751.0000,60.0000,440.5030,440.5030,59.9030,265.6720,4358.3300,594.0130,18078.3275,0.0740,2558.4597,0.6850,0.0290,2.6947,0.2270,0.2000,0.9230,8.4234,96108.4766,162
-101.6791921,32.67922439,-101.6791893,32.67920047,TRACKER,12/31/2017,WOLFCAMP B,9652.0000,2589.0000,99.0000,447.5200,447.5200,97.8290,199.0160,4269.3750,582.8070,17072.1880,0.0650,2252.9142,0.6710,0.0140,2.8820,0.2100,0.2260,0.9400,8.0699,103969.4063,163
-101.664689,32.68949377,-101.6646175,32.68968639,TRACKER,12/29/2017,WOLFCAMP B,10187.0000,2576.0000,55.0000,447.3700,447.3700,199.0160,101.1870,4070.3590,580.6340,26528.5510,0.0740,2888.3983,0.5560,0.0140,3.4016,0.1910,0.2250,0.9390,8.0823,101212.7344,164
-101.49665,32.52489684,-101.49665,32.52489684,TRACKER,12/30/2017,WOLFCAMP B,10177.0000,2579.0000,63.0000,583.0570,583.0570,101.1870,101.1870,4171.5460,580.6340,20023.0860,0.0690,2395.4442,0.6440,0.0170,3.0013,0.2090,0.2130,0.9380,8.1959,109858.7656,165
-101.3062862,32.55861454,-101.3062687,32.55855709,TRACKER,1/3/2018,WOLFCAMP B,10141.0000,2609.0000,57.0000,571.5150,571.5150,130.8080,130.8080,4040.7380,580.6340,28957.0730,0.0720,2650.0117,0.4850,0.0170,3.7028,0.2020,0.1980,0.9370,8.1260,66584.0859,166
-101.2489893,32.94583515,-101.2497259,32.94565255,BLACK SWAN,6/15/2018,WOLFCAMP A,7797.0000,1970.0000,63.0000,,,,,6559.4490,,15264.3907,0.0550,3615.8792,0.5160,0.0120,2.5331,0.1990,0.2930,0.7260,6.3698,89716.0000,167
-101.6662911,32.69506338,-101.6662896,32.69507014,SURGE,10/11/2018,WOLFCAMP A,7075.0000,1887.0000,36.0000,620.7350,620.7350,16.6310,16.6310,5188.6520,,4625.8140,0.0710,3234.7354,0.7050,0.0290,2.9885,0.2050,0.1710,0.6970,4.0111,64830.7148,168
-101.4682902,32.89921529,-101.467888,32.89882539,SURGE,2/2/2018,WOLFCAMP B,7021.0000,2079.0000,37.0000,2000.0000,682.6170,22.6470,500.0000,5182.6360,153.3470,6821.5150,0.0770,3328.7268,0.6040,0.0280,2.8303,0.2110,0.1700,0.6970,4.1602,36561.7109,169
-101.6164883,32.61128647,-101.6158091,32.61174631,PXD,11/27/2017,SPRABERRY LOWER SHALE,10434.0000,1706.0000,38.0000,2000.0000,2000.0000,500.0000,500.0000,5272.6670,,55952.7530,0.0860,2234.0484,0.2990,0.0130,1.7582,0.2560,0.1260,0.9440,6.3942,63914.6758,170
-101.6158091,32.61174631,-101.6158091,32.61174631,PXD,11/27/2017,WOLFCAMP A,10438.0000,1492.0000,35.0000,6.9070,6.9070,197.7190,197.7190,5853.6580,,23027.3460,0.0490,3914.3826,0.4980,0.0120,2.0599,0.1800,0.4580,0.9440,6.0957,42114.6484,171
-101.177291,32.80163568,-101.1779916,32.80087602,PXD,10/28/2017,WOLFCAMP B,10421.0000,1693.0000,45.0000,320.7850,163.8840,250.7150,251.6410,6051.3780,481.8360,17184.6150,0.0660,3577.3417,0.6960,0.0140,2.8447,0.1800,0.2690,0.9440,6.6752,140723.2813,172
-101.1920911,32.90825543,-101.192063,32.90845942,PXD,10/28/2017,WOLFCAMP B,10430.0000,1423.0000,38.0000,487.1210,324.1970,132.4320,8.4630,6301.1670,481.8360,17533.1080,0.0600,4175.2851,0.6700,0.0140,5.4078,0.1800,0.3080,0.9450,6.1388,184390.1250,173
-101.2855877,32.67287525,-101.2854874,32.67269928,PXD,3/7/2017,WOLFCAMP B,10302.0000,1591.0000,44.0000,796.4040,796.4040,8.4770,8.4770,6227.6310,487.1660,17259.9320,0.0660,3093.9217,0.6960,0.0150,2.3766,0.2130,0.2050,0.9420,6.4513,362666.0000,174
-101.2854874,32.67269928,-101.2854874,32.67269928,PXD,3/8/2017,WOLFCAMP A,10058.0000,1916.0000,45.0000,2000.0000,2000.0000,500.0000,500.0000,5769.2480,,21993.3760,0.0630,2908.6696,0.5870,0.0150,2.1869,0.2170,0.2710,0.9420,6.7791,141240.0000,175
-101.6503922,32.63546477,-101.6505131,32.63548574,PXD,8/16/2016,WOLFCAMP B,10055.0000,1924.0000,47.0000,2000.0000,634.7220,15.0740,500.0000,6286.0930,483.3490,14856.9470,0.0530,4125.7456,0.6980,0.0140,2.5215,0.1740,0.3320,0.9440,6.9090,208493.0000,176
-101.2117901,32.8162045,-101.2115041,32.81603022,PXD,7/15/2015,WOLFCAMP B,4852.0000,3488.0000,88.0000,2000.0000,320.6990,1.8510,500.0000,6303.0180,481.8360,15961.6850,0.0520,4105.0687,0.6800,0.0120,2.4455,0.1720,0.3350,0.9440,5.5725,195185.0000,177
-101.297694,32.93678662,-101.2979462,32.9372799,PXD,11/10/2015,WOLFCAMP B,9903.0000,1609.0000,45.0000,2000.0000,894.7520,82.9260,500.0000,6236.1080,487.1660,16435.0280,0.0560,4128.4954,0.6660,0.0150,2.4933,0.1800,0.3230,0.9430,6.2979,234815.0000,178
